term_original,term_norm,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
Woke up with headache,woke up with headache,pain_headache_migraine,0.70236766,0.5246132,0.17775446,-1,0.0,noise
"""horn"" headache","horn"" headache",pain_headache_migraine,0.66380596,0.48636872,0.17743725,-1,0.0,noise
Sharp Pain In Head,sharp pain in head,pain_headache_migraine,0.72147095,0.5443349,0.17713606,-1,0.0,noise
intractable head pain,intractable head pain,pain_headache_migraine,0.66889894,0.4919592,0.17693973,-1,0.0,noise
sharp pains in head,sharp pains in head,pain_headache_migraine,0.6902126,0.51375794,0.17645466,-1,0.0,noise
PM - Headache,pm - headache,pain_headache_migraine,0.66866267,0.4929864,0.17567626,-1,0.0,noise
full headache,full headache,pain_headache_migraine,0.7734929,0.598041,0.17545187,-1,0.0,noise
"""spotty"" headache","spotty"" headache",pain_headache_migraine,0.6836397,0.50852597,0.17511374,-1,0.0,noise
left side only headache,left side only headache,pain_headache_migraine,0.59698474,0.42193055,0.17505419,-1,0.0,noise
sharp pain in head and must close eyes,sharp pain in head and must close eyes,pain_headache_migraine,0.64891833,0.474096,0.17482233,-1,0.0,noise
sharp head pain,sharp head pain,pain_headache_migraine,0.71695393,0.542301,0.17465293,-1,0.0,noise
Abdominal Migraines,abdominal migraines,pain_headache_migraine,0.67532194,0.50134206,0.17397988,-1,0.0,noise
stabing head pain,stabing head pain,pain_headache_migraine,0.64921844,0.47532105,0.17389739,-1,0.0,noise
head popping pressure,head popping pressure,pain_headache_migraine,0.60177565,0.42792046,0.17385519,-1,0.0,noise
head ringing/headache after eating,head ringing/headache after eating,pain_headache_migraine,0.5646202,0.39130527,0.17331493,-1,0.0,noise
Migr,migr,pain_headache_migraine,0.5049026,0.33215904,0.17274356,-1,0.0,noise
right head pain,right head pain,pain_headache_migraine,0.69872546,0.52608645,0.17263901,-1,0.0,noise
eye migrane,eye migrane,pain_headache_migraine,0.6834132,0.5111648,0.17224842,-1,0.0,noise
tender scalp and head,tender scalp and head,pain_headache_migraine,0.59003675,0.4179117,0.17212504,-1,0.0,noise
"Headache, base","headache, base",pain_headache_migraine,0.67231524,0.5011897,0.17112553,-1,0.0,noise
orthostatic headache,orthostatic headache,pain_headache_migraine,0.7019888,0.53126276,0.17072606,-1,0.0,noise
postural headache,postural headache,pain_headache_migraine,0.72359705,0.5534758,0.17012125,-1,0.0,noise
headache - rs - stabbing,headache - rs - stabbing,pain_headache_migraine,0.686555,0.51648545,0.17006958,-1,0.0,noise
Ocular migrane symptoms,ocular migrane symptoms,pain_headache_migraine,0.59880304,0.42911208,0.16969097,-1,0.0,noise
"head pain, tension","head pain, tension",pain_headache_migraine,0.72407055,0.5543901,0.16968048,-1,0.0,noise
throbbing head pain,throbbing head pain,pain_headache_migraine,0.71445125,0.5447897,0.16966158,-1,0.0,noise
Midday - Headache,midday - headache,pain_headache_migraine,0.63750815,0.46859223,0.16891593,-1,0.0,noise
Neuropathy Face/Head,neuropathy face/head,pain_headache_migraine,0.59418535,0.42607963,0.16810572,-1,0.0,noise
right side only headache,right side only headache,pain_headache_migraine,0.60344374,0.43547553,0.16796821,-1,0.0,noise
Headaches due to CO2 Retention,headaches due to co2 retention,pain_headache_migraine,0.53465223,0.36673534,0.1679169,-1,0.0,noise
Migrane with aura,migrane with aura,pain_headache_migraine,0.70014274,0.5327236,0.16741914,-1,0.0,noise
lightning headaches,lightning headaches,pain_headache_migraine,0.70546865,0.53854924,0.16691941,-1,0.0,noise
migrain,migrain,pain_headache_migraine,0.80515945,0.63835406,0.16680539,-1,0.0,noise
slight headache,slight headache,pain_headache_migraine,0.7442734,0.57763845,0.16663498,-1,0.0,noise
Localized Head Pain ,localized head pain,pain_headache_migraine,0.63652927,0.47082603,0.16570324,-1,0.0,noise
headache and total body pain,headache and total body pain,pain_headache_migraine,0.69934607,0.534057,0.16528904,-1,0.0,noise
headache optical,headache optical,pain_headache_migraine,0.61619127,0.45151728,0.16467398,-1,0.0,noise
TMJ headache,tmj headache,pain_headache_migraine,0.6213067,0.4569434,0.16436332,-1,0.0,noise
FFA Head Pain,ffa head pain,pain_headache_migraine,0.65375817,0.4895389,0.16421926,-1,0.0,noise
got headache during night,got headache during night,pain_headache_migraine,0.657779,0.49378037,0.1639986,-1,0.0,noise
sick body and migraine,sick body and migraine,pain_headache_migraine,0.73210126,0.56823444,0.16386682,-1,0.0,noise
dull head pain,dull head pain,pain_headache_migraine,0.73565257,0.5720488,0.16360378,-1,0.0,noise
head pain - right,head pain - right,pain_headache_migraine,0.74178207,0.57824683,0.16353524,-1,0.0,noise
punching head,punching head,pain_headache_migraine,0.5971363,0.433916,0.16322032,-1,0.0,noise
kolidescope migrane,kolidescope migrane,pain_headache_migraine,0.48958534,0.32641166,0.16317368,-1,0.0,noise
"""Electric"" headache","electric"" headache",pain_headache_migraine,0.7029193,0.5403564,0.1625629,-1,0.0,noise
Low Head Pain,low head pain,pain_headache_migraine,0.6933647,0.5308474,0.16251731,-1,0.0,noise
pain at the top of head,pain at the top of head,pain_headache_migraine,0.731484,0.5697792,0.16170478,-1,0.0,noise
Nerve Headaches - top,nerve headaches - top,pain_headache_migraine,0.70135105,0.5396737,0.16167736,-1,0.0,noise
Head ache neck,head ache neck,pain_headache_migraine,0.750317,0.58867866,0.16163832,-1,0.0,noise
migrane,migrane,pain_headache_migraine,0.78513485,0.62418675,0.1609481,-1,0.0,noise
Migräne,migräne,pain_headache_migraine,0.78513485,0.62418675,0.1609481,-1,0.0,noise
burning back of head pain,burning back of head pain,pain_headache_migraine,0.6191524,0.4582387,0.16091374,-1,0.0,noise
head hitting,head hitting,pain_headache_migraine,0.62684625,0.46626616,0.1605801,-1,0.0,noise
"headache, behind","headache, behind",pain_headache_migraine,0.6862353,0.52715313,0.15908217,-1,0.0,noise
head swelling,head swelling,pain_headache_migraine,0.6308987,0.4720382,0.1588605,-1,0.0,noise
pain/discomfort on top of head,pain/discomfort on top of head,pain_headache_migraine,0.66554594,0.50675267,0.15879327,-1,0.0,noise
Headache wave,headache wave,pain_headache_migraine,0.6832552,0.5244982,0.15875697,-1,0.0,noise
stress headache,stress headache,pain_headache_migraine,0.7022751,0.54358727,0.15868783,-1,0.0,noise
thunder clap headache,thunder clap headache,pain_headache_migraine,0.6317625,0.47449315,0.15726936,-1,0.0,noise
tight neck almost headache ,tight neck almost headache,pain_headache_migraine,0.6541267,0.4970467,0.15708,-1,0.0,noise
headache band,headache band,pain_headache_migraine,0.64346075,0.48643637,0.15702438,-1,0.0,noise
stabbing head pain,stabbing head pain,pain_headache_migraine,0.67139935,0.51480883,0.15659052,-1,0.0,noise
stabbing pain in head,stabbing pain in head,pain_headache_migraine,0.66624075,0.50996965,0.1562711,-1,0.0,noise
Spinal headaches,spinal headaches,pain_headache_migraine,0.6919458,0.53581953,0.15612626,-1,0.0,noise
Pz headache with movements,pz headache with movements,pain_headache_migraine,0.62062097,0.4647534,0.15586758,-1,0.0,noise
Pressure on right side of head,pressure on right side of head,pain_headache_migraine,0.57219154,0.41634408,0.15584746,-1,0.0,noise
vestibular headache,vestibular headache,pain_headache_migraine,0.6624737,0.50671357,0.15576011,-1,0.0,noise
dull headache,dull headache,pain_headache_migraine,0.7252144,0.56965464,0.15555978,-1,0.0,noise
forehead pressure,forehead pressure,pain_headache_migraine,0.62274396,0.46721742,0.15552655,-1,0.0,noise
IH headache,ih headache,pain_headache_migraine,0.7096722,0.554198,0.15547419,-1,0.0,noise
Daily Headache/ Neck pain,daily headache/ neck pain,pain_headache_migraine,0.67012006,0.5148281,0.15529197,-1,0.0,noise
bacteremic headache,bacteremic headache,pain_headache_migraine,0.66320634,0.5089612,0.15424514,-1,0.0,noise
head pain (throbbing),head pain (throbbing,pain_headache_migraine,0.70818436,0.554159,0.15402538,-1,0.0,noise
Headache (right),headache (right,pain_headache_migraine,0.74641037,0.59310496,0.15330541,-1,0.0,noise
head pain back,head pain back,pain_headache_migraine,0.72119856,0.56851447,0.15268409,-1,0.0,noise
migranes,migranes,pain_headache_migraine,0.74774957,0.59508306,0.15266651,-1,0.0,noise
head hurts,head hurts,pain_headache_migraine,0.7627511,0.6112328,0.15151829,-1,0.0,noise
"head pain, localized right","head pain, localized right",pain_headache_migraine,0.64260006,0.4912569,0.15134317,-1,0.0,noise
headache - strong,headache - strong,pain_headache_migraine,0.7247807,0.57393754,0.15084314,-1,0.0,noise
burning L outer head pain,burning l outer head pain,pain_headache_migraine,0.60757804,0.45704788,0.15053016,-1,0.0,noise
migrains,migrains,pain_headache_migraine,0.7459224,0.5969227,0.14899969,-1,0.0,noise
spinal headache,spinal headache,pain_headache_migraine,0.7044958,0.5556358,0.14885998,-1,0.0,noise
Headachess,headachess,pain_headache_migraine,0.71256375,0.56497586,0.1475879,-1,0.0,noise
Orthostatic Headaches,orthostatic headaches,pain_headache_migraine,0.6809359,0.5338407,0.1470952,-1,0.0,noise
headache - rs - dull,headache - rs - dull,pain_headache_migraine,0.6612994,0.5148206,0.14647883,-1,0.0,noise
head pain - left,head pain - left,pain_headache_migraine,0.7036172,0.55728674,0.14633048,-1,0.0,noise
Acute Localized Head Pain,acute localized head pain,pain_headache_migraine,0.6361793,0.49011374,0.1460656,-1,0.0,noise
Headache - Right ,headache - right,pain_headache_migraine,0.7198777,0.57392263,0.14595509,-1,0.0,noise
Throbbing headache,throbbing headache,pain_headache_migraine,0.7494142,0.60497797,0.14443624,-1,0.0,noise
head aches,head aches,pain_headache_migraine,0.77576977,0.6315163,0.14425349,-1,0.0,noise
"Headache, other","headache, other",pain_headache_migraine,0.7595698,0.6159097,0.14366013,-1,0.0,noise
head pain (stabbing),head pain (stabbing,pain_headache_migraine,0.69859076,0.5555756,0.14301515,-1,0.0,noise
muscle headache,muscle headache,pain_headache_migraine,0.7272146,0.5844986,0.14271599,-1,0.0,noise
pounding pulse head pain,pounding pulse head pain,pain_headache_migraine,0.6467588,0.5041276,0.14263117,-1,0.0,noise
Headache slow thumping,headache slow thumping,pain_headache_migraine,0.6110567,0.46846136,0.14259532,-1,0.0,noise
"Fatigue, Chronic Migraine, Chronic Pain","fatigue, chronic migraine, chronic pain",pain_headache_migraine,0.6401439,0.49772596,0.14241791,-1,0.0,noise
sound sensitivity head pain,sound sensitivity head pain,pain_headache_migraine,0.5401293,0.398825,0.14130431,-1,0.0,noise
"head pain, sinus","head pain, sinus",pain_headache_migraine,0.70492184,0.5641647,0.14075714,-1,0.0,noise
back headache,back headache,pain_headache_migraine,0.72104937,0.580564,0.14048535,-1,0.0,noise
Unable to support head,unable to support head,pain_headache_migraine,0.4530714,0.31289446,0.14017692,-1,0.0,noise
head/teeth pain,head/teeth pain,pain_headache_migraine,0.6516715,0.51187086,0.13980067,-1,0.0,noise
Pressure in head,pressure in head,pain_headache_migraine,0.6092098,0.4701245,0.13908526,-1,0.0,noise
sharp pain left top head,sharp pain left top head,pain_headache_migraine,0.6737406,0.5348954,0.1388452,-1,0.0,noise
pain in all areas of  head,pain in all areas of head,pain_headache_migraine,0.66341424,0.5250914,0.13832283,-1,0.0,noise
Headache & Dizziness,headache & dizziness,pain_headache_migraine,0.6715406,0.53439015,0.13715047,-1,0.0,noise
eye socket head pain,eye socket head pain,pain_headache_migraine,0.5810389,0.44396198,0.13707691,-1,0.0,noise
pounding head,pounding head,pain_headache_migraine,0.6853383,0.54944694,0.13589138,-1,0.0,noise
Head other,head other,pain_headache_migraine,0.4931178,0.3592332,0.13388461,-1,0.0,noise
pressure in the base of the head,pressure in the base of the head,pain_headache_migraine,0.5070016,0.3731469,0.13385469,-1,0.0,noise
head cramps,head cramps,pain_headache_migraine,0.6455698,0.51296115,0.13260865,-1,0.0,noise
Stabby Head Pain,stabby head pain,pain_headache_migraine,0.65098083,0.51865274,0.1323281,-1,0.0,noise
Sharp stabbing pain in my head,sharp stabbing pain in my head,pain_headache_migraine,0.6693478,0.53758717,0.13176066,-1,0.0,noise
motion head pain,motion head pain,pain_headache_migraine,0.6593977,0.5278437,0.13155401,-1,0.0,noise
Scalp dent,scalp dent,pain_headache_migraine,0.4884146,0.35755914,0.13085544,-1,0.0,noise
head pain right side ,head pain right side,pain_headache_migraine,0.64128387,0.51052165,0.13076222,-1,0.0,noise
Head pain (left side),head pain (left side,pain_headache_migraine,0.6491679,0.5186169,0.13055098,-1,0.0,noise
pain at the base of the head,pain at the base of the head,pain_headache_migraine,0.67988944,0.5497863,0.13010311,-1,0.0,noise
forhead pain,forhead pain,pain_headache_migraine,0.65210545,0.5221282,0.12997723,-1,0.0,noise
"head pain, localized left","head pain, localized left",pain_headache_migraine,0.614185,0.4843999,0.12978506,-1,0.0,noise
pressure at the base of the head,pressure at the base of the head,pain_headache_migraine,0.50298315,0.3732851,0.12969804,-1,0.0,noise
nerve headache,nerve headache,pain_headache_migraine,0.73149955,0.60203755,0.129462,-1,0.0,noise
cluster headaches ,cluster headaches,pain_headache_migraine,0.59606254,0.4681089,0.12795365,-1,0.0,noise
forehead tenderness,forehead tenderness,pain_headache_migraine,0.6596382,0.532081,0.12755722,-1,0.0,noise
head ace,head ace,pain_headache_migraine,0.5215079,0.39503115,0.12647676,-1,0.0,noise
Aching General Head Pain,aching general head pain,pain_headache_migraine,0.682516,0.55678976,0.12572622,-1,0.0,noise
pressure in the head,pressure in the head,pain_headache_migraine,0.6305003,0.504864,0.12563634,-1,0.0,noise
Cluster Headache,cluster headache,pain_headache_migraine,0.5773534,0.4519193,0.12543413,-1,0.0,noise
right sided head pain,right sided head pain,pain_headache_migraine,0.64635855,0.52111256,0.12524599,-1,0.0,noise
Head/brain pressure,head/brain pressure,pain_headache_migraine,0.6030271,0.47825342,0.12477368,-1,0.0,noise
"head pain, sharp","head pain, sharp",pain_headache_migraine,0.7412344,0.61657023,0.12466419,-1,0.0,noise
whole head pressure,whole head pressure,pain_headache_migraine,0.55419815,0.42975506,0.124443084,-1,0.0,noise
headache-boiled,headache-boiled,pain_headache_migraine,0.67137504,0.54698205,0.12439299,-1,0.0,noise
External compression headaches,external compression headaches,pain_headache_migraine,0.5216638,0.39803016,0.12363362,-1,0.0,noise
headache with diarrhea,headache with diarrhea,pain_headache_migraine,0.5684178,0.44494963,0.12346816,-1,0.0,noise
bruised feeling in head,bruised feeling in head,pain_headache_migraine,0.6018734,0.47842914,0.12344426,-1,0.0,noise
burning head,burning head,pain_headache_migraine,0.5674588,0.44481713,0.12264168,-1,0.0,noise
head burn,head burn,pain_headache_migraine,0.595312,0.47429287,0.121019125,-1,0.0,noise
Forehead Breakout,forehead breakout,pain_headache_migraine,0.555086,0.43439668,0.12068933,-1,0.0,noise
headacges,headacges,pain_headache_migraine,0.6175332,0.49697667,0.12055653,-1,0.0,noise
Pain Right Side of Head,pain right side of head,pain_headache_migraine,0.6215674,0.5014379,0.120129526,-1,0.0,noise
swelling on back of head,swelling on back of head,pain_headache_migraine,0.52477664,0.40520132,0.11957532,-1,0.0,noise
neck related head ache,neck related head ache,pain_headache_migraine,0.66501313,0.545588,0.11942512,-1,0.0,noise
Head Injury TBI,head injury tbi,pain_headache_migraine,0.47667873,0.3578527,0.11882603,-1,0.0,noise
sharp pain in head bump,sharp pain in head bump,pain_headache_migraine,0.61561966,0.49700546,0.1186142,-1,0.0,noise
mild headche,mild headche,pain_headache_migraine,0.54739565,0.4288923,0.11850333,-1,0.0,noise
Ice cream headaches,ice cream headaches,pain_headache_migraine,0.5885968,0.4704041,0.11819273,-1,0.0,noise
headpain,headpain,pain_headache_migraine,0.52050924,0.40252504,0.117984205,-1,0.0,noise
Hot Head,hot head,pain_headache_migraine,0.53063,0.4135141,0.117115885,-1,0.0,noise
hot forehead,hot forehead,pain_headache_migraine,0.5363416,0.420386,0.11595562,-1,0.0,noise
headache - ice pick,headache - ice pick,pain_headache_migraine,0.56633854,0.4508482,0.11549035,-1,0.0,noise
Head Injury,head injury,pain_headache_migraine,0.61366665,0.4985347,0.115131944,-1,0.0,noise
Aura without migrane,aura without migrane,pain_headache_migraine,0.62098897,0.5063015,0.11468744,-1,0.0,noise
pounding sensation and sound in head,pounding sensation and sound in head,pain_headache_migraine,0.6245002,0.50998074,0.11451948,-1,0.0,noise
Icepick headache,icepick headache,pain_headache_migraine,0.5670335,0.45319188,0.11384165,-1,0.0,noise
full blown headache,full blown headache,pain_headache_migraine,0.7252908,0.6118804,0.11341035,-1,0.0,noise
Head tic,head tic,pain_headache_migraine,0.5182828,0.40589914,0.112383634,-1,0.0,noise
squeezer sides headache,squeezer sides headache,pain_headache_migraine,0.52904594,0.41682032,0.11222562,-1,0.0,noise
head pain left side,head pain left side,pain_headache_migraine,0.6142924,0.50226355,0.11202884,-1,0.0,noise
Clammy head,clammy head,pain_headache_migraine,0.54876316,0.43684864,0.111914515,-1,0.0,noise
head throbbing ,head throbbing,pain_headache_migraine,0.70015883,0.58849454,0.111664295,-1,0.0,noise
swelling in back of head,swelling in back of head,pain_headache_migraine,0.5264614,0.41511625,0.11134517,-1,0.0,noise
ice pick headache,ice pick headache,pain_headache_migraine,0.546734,0.43576336,0.11097062,-1,0.0,noise
head,head,pain_headache_migraine,0.5720605,0.46197486,0.110085666,-1,0.0,noise
brain inflammation,brain inflammation,pain_headache_migraine,0.493033,0.38387573,0.109157264,-1,0.0,noise
icy head sensations,icy head sensations,pain_headache_migraine,0.63819146,0.52903515,0.10915631,-1,0.0,noise
Ice-pick Headache ,ice-pick headache,pain_headache_migraine,0.56482726,0.45669776,0.1081295,-1,0.0,noise
pressure in back of head,pressure in back of head,pain_headache_migraine,0.56286144,0.4554544,0.10740703,-1,0.0,noise
headache/neck pain,headache/neck pain,pain_headache_migraine,0.7224922,0.61510026,0.10739195,-1,0.0,noise
sore side of the head,sore side of the head,pain_headache_migraine,0.64510584,0.53781664,0.107289195,-1,0.0,noise
ache/pain back of head,ache/pain back of head,pain_headache_migraine,0.6972388,0.5900957,0.107143104,-1,0.0,noise
front head pain,front head pain,pain_headache_migraine,0.6620153,0.5549656,0.1070497,-1,0.0,noise
upper back head burning and pressure,upper back head burning and pressure,pain_headache_migraine,0.54342747,0.43665263,0.10677484,-1,0.0,noise
head pain bending over,head pain bending over,pain_headache_migraine,0.62602687,0.5193815,0.106645346,-1,0.0,noise
headhache,headhache,pain_headache_migraine,0.4798755,0.37433884,0.10553667,-1,0.0,noise
Allergy headache,allergy headache,pain_headache_migraine,0.5999509,0.49448466,0.10546625,-1,0.0,noise
shooting pain up neck in head,shooting pain up neck in head,pain_headache_migraine,0.6109174,0.5067118,0.10420561,-1,0.0,noise
Head Pressure,head pressure,pain_headache_migraine,0.6006299,0.49653828,0.104091644,-1,0.0,noise
pressure in head/neck,pressure in head/neck,pain_headache_migraine,0.53080547,0.42683262,0.10397285,-1,0.0,noise
headace,headace,pain_headache_migraine,0.5161096,0.4127553,0.103354275,-1,0.0,noise
sharp pain right side of head ,sharp pain right side of head,pain_headache_migraine,0.6242945,0.52125823,0.103036284,-1,0.0,noise
Ice pick headaches,ice pick headaches,pain_headache_migraine,0.5496498,0.446639,0.10301077,-1,0.0,noise
Mild headace,mild headace,pain_headache_migraine,0.545695,0.4427772,0.10291782,-1,0.0,noise
Lump on back of head,lump on back of head,pain_headache_migraine,0.46991786,0.36708784,0.10283002,-1,0.0,noise
sinus headache,sinus headache,pain_headache_migraine,0.65879864,0.5561229,0.102675736,-1,0.0,noise
Sinus pain / headache,sinus pain / headache,pain_headache_migraine,0.62060475,0.5191779,0.10142684,-1,0.0,noise
right side head pain,right side head pain,pain_headache_migraine,0.5994952,0.49811837,0.1013768,-1,0.0,noise
burning back of head,burning back of head,pain_headache_migraine,0.57510114,0.4740694,0.10103175,-1,0.0,noise
Headach,headach,pain_headache_migraine,0.54805034,0.44720948,0.10084087,-1,0.0,noise
headach pm,headach pm,pain_headache_migraine,0.4647106,0.3644052,0.10030538,-1,0.0,noise
swollen back of head,swollen back of head,pain_headache_migraine,0.53820217,0.43856263,0.099639535,-1,0.0,noise
Vestibular Migraine (Migraine Associated Vertigo),vestibular migraine (migraine associated vertigo,pain_headache_migraine,0.60124356,0.5016739,0.09956968,-1,0.0,noise
Geniculate Neuralgia,geniculate neuralgia,pain_headache_migraine,0.5539889,0.45536065,0.09862822,-1,0.0,noise
Formication head,formication head,pain_headache_migraine,0.49358696,0.39557844,0.09800851,-1,0.0,noise
head throb,head throb,pain_headache_migraine,0.47160357,0.37409294,0.097510636,-1,0.0,noise
heada,heada,pain_headache_migraine,0.48592722,0.38894618,0.09698105,-1,0.0,noise
headache with vomitting,headache with vomitting,pain_headache_migraine,0.6807178,0.58417237,0.09654546,-1,0.0,noise
head fog,head fog,pain_headache_migraine,0.61154175,0.5151658,0.09637594,-1,0.0,noise
painful neck turning head,painful neck turning head,pain_headache_migraine,0.60406613,0.5078902,0.09617591,-1,0.0,noise
ice headache,ice headache,pain_headache_migraine,0.6511516,0.55565214,0.095499456,-1,0.0,noise
burning sensation in head,burning sensation in head,pain_headache_migraine,0.6157238,0.52028245,0.09544134,-1,0.0,noise
"severe head pain- front, left","severe head pain- front, left",pain_headache_migraine,0.61427796,0.51901007,0.09526789,-1,0.0,noise
"Fibromyalgia, migraine","fibromyalgia, migraine",pain_headache_migraine,0.7130903,0.61807215,0.09501815,-1,0.0,noise
ear/head throbbing ,ear/head throbbing,pain_headache_migraine,0.5921745,0.49729222,0.09488225,-1,0.0,noise
Pulling sensation in head,pulling sensation in head,pain_headache_migraine,0.65567327,0.56104326,0.09463,-1,0.0,noise
head ack,head ack,pain_headache_migraine,0.454259,0.35975838,0.09450063,-1,0.0,noise
Sinus headaches,sinus headaches,pain_headache_migraine,0.63313746,0.5393937,0.09374374,-1,0.0,noise
Ethan - headache,ethan - headache,pain_headache_migraine,0.58698213,0.49335393,0.0936282,-1,0.0,noise
R side head,r side head,pain_headache_migraine,0.4716056,0.37846243,0.093143165,-1,0.0,noise
electrical pain at back of head,electrical pain at back of head,pain_headache_migraine,0.5977611,0.5056836,0.09207749,-1,0.0,noise
scalp & mouth pressure,scalp & mouth pressure,pain_headache_migraine,0.45502627,0.36298153,0.09204474,-1,0.0,noise
Left side head pain,left side head pain,pain_headache_migraine,0.57983315,0.48780727,0.092025876,-1,0.0,noise
headac,headac,pain_headache_migraine,0.47399595,0.38206547,0.09193048,-1,0.0,noise
congestion/headpain,congestion/headpain,pain_headache_migraine,0.5264511,0.43597823,0.09047288,-1,0.0,noise
Tender to touch head,tender to touch head,pain_headache_migraine,0.5141588,0.42435083,0.08980796,-1,0.0,noise
pain turning head left,pain turning head left,pain_headache_migraine,0.6642145,0.5744177,0.08979678,-1,0.0,noise
facial neuralgia,facial neuralgia,pain_headache_migraine,0.62812114,0.53853834,0.0895828,-1,0.0,noise
back of head pain,back of head pain,pain_headache_migraine,0.67298675,0.5836618,0.08932495,-1,0.0,noise
Left Ear Pain w/headache,left ear pain w/headache,pain_headache_migraine,0.590206,0.5009807,0.08922535,-1,0.0,noise
high head pressure,high head pressure,pain_headache_migraine,0.56555355,0.47658873,0.08896482,-1,0.0,noise
bottom back of head pain,bottom back of head pain,pain_headache_migraine,0.6138355,0.5263704,0.08746511,-1,0.0,noise
back of head burning,back of head burning,pain_headache_migraine,0.57842666,0.49209717,0.08632949,-1,0.0,noise
Headache tingling/bubbling,headache tingling/bubbling,pain_headache_migraine,0.6157981,0.52947366,0.08632445,-1,0.0,noise
facial numbness R forehead ,facial numbness r forehead,pain_headache_migraine,0.6072228,0.52100456,0.08621824,-1,0.0,noise
Warm Sensation - Left Side of Head,warm sensation - left side of head,pain_headache_migraine,0.5661607,0.4802201,0.08594057,-1,0.0,noise
head pounding ,head pounding,pain_headache_migraine,0.658262,0.5731212,0.085140824,-1,0.0,noise
Idiopathic Intracranial Hypertension,idiopathic intracranial hypertension,pain_headache_migraine,0.45613807,0.37110424,0.085033834,-1,0.0,noise
chronic head,chronic head,pain_headache_migraine,0.56526136,0.48046163,0.08479974,-1,0.0,noise
head feels funny when i go forward ,head feels funny when i go forward,pain_headache_migraine,0.5553123,0.47091845,0.08439383,-1,0.0,noise
shooting eye pain / headache /adrenaline,shooting eye pain / headache /adrenaline,pain_headache_migraine,0.5505995,0.4662888,0.08431071,-1,0.0,noise
shooting eye pain / headache / adrenaline,shooting eye pain / headache / adrenaline,pain_headache_migraine,0.5505995,0.4662888,0.08431071,-1,0.0,noise
"severe head pain- front, both","severe head pain- front, both",pain_headache_migraine,0.62829196,0.5439949,0.08429706,-1,0.0,noise
head congestion,head congestion,pain_headache_migraine,0.6144654,0.5305346,0.08393079,-1,0.0,noise
Facial tension forehead,facial tension forehead,pain_headache_migraine,0.5542276,0.47216702,0.082060575,-1,0.0,noise
scalp pain,scalp pain,pain_headache_migraine,0.5986482,0.516613,0.082035184,-1,0.0,noise
Stabbing Pain Head,stabbing pain head,pain_headache_migraine,0.65896595,0.57731366,0.08165228,-1,0.0,noise
Throbbing head,throbbing head,pain_headache_migraine,0.70306826,0.622036,0.081032276,-1,0.0,noise
Weird head after eating,weird head after eating,pain_headache_migraine,0.4759615,0.39568228,0.08027923,-1,0.0,noise
numbness back side of head,numbness back side of head,pain_headache_migraine,0.5868896,0.50722456,0.079665065,-1,0.0,noise
head sore ,head sore,pain_headache_migraine,0.7087951,0.6294693,0.079325795,-1,0.0,noise
"eye pain, brain fog, ","eye pain, brain fog",pain_headache_migraine,0.5523261,0.47300804,0.07931805,-1,0.0,noise
head heat,head heat,pain_headache_migraine,0.51974887,0.44098294,0.07876593,-1,0.0,noise
Facial Numbness L Forehead,facial numbness l forehead,pain_headache_migraine,0.60300887,0.5245459,0.07846296,-1,0.0,noise
sinus and head pressure,sinus and head pressure,pain_headache_migraine,0.54222107,0.46448106,0.07774001,-1,0.0,noise
eye/eyebrow area ache,eye/eyebrow area ache,pain_headache_migraine,0.4930042,0.4158424,0.07716179,-1,0.0,noise
head pressure at night,head pressure at night,pain_headache_migraine,0.53623825,0.4592352,0.07700306,-1,0.0,noise
"""happy head""",happy head,pain_headache_migraine,0.4572153,0.38025698,0.07695833,-1,0.0,noise
Migralepsy,migralepsy,pain_headache_migraine,0.6107589,0.5342268,0.076532125,-1,0.0,noise
splitting middle head pain center,splitting middle head pain center,pain_headache_migraine,0.4605111,0.3842882,0.0762229,-1,0.0,noise
congestion in head,congestion in head,pain_headache_migraine,0.56480336,0.4886077,0.07619566,-1,0.0,noise
head nausea,head nausea,pain_headache_migraine,0.6555437,0.57986605,0.07567763,-1,0.0,noise
Right side facial/head numbness,right side facial/head numbness,pain_headache_migraine,0.55478334,0.47951072,0.07527262,-1,0.0,noise
Neural Symptoms - Right Ear,neural symptoms - right ear,pain_headache_migraine,0.4801824,0.4051394,0.07504302,-1,0.0,noise
Lower back of head buzz,lower back of head buzz,pain_headache_migraine,0.518865,0.4441796,0.074685395,-1,0.0,noise
head/neck pain,head/neck pain,pain_headache_migraine,0.68827915,0.61456156,0.073717594,-1,0.0,noise
burning in head,burning in head,pain_headache_migraine,0.56198204,0.48837355,0.07360849,-1,0.0,noise
pain on back of head,pain on back of head,pain_headache_migraine,0.669759,0.5963377,0.0734213,-1,0.0,noise
ear pressure or ache,ear pressure or ache,pain_headache_migraine,0.55608726,0.48268294,0.07340431,-1,0.0,noise
back and top of scalp numb,back and top of scalp numb,pain_headache_migraine,0.55120564,0.47797808,0.073227555,-1,0.0,noise
head and neck pain,head and neck pain,pain_headache_migraine,0.6610838,0.5883631,0.07272071,-1,0.0,noise
nubness back side head L,nubness back side head l,pain_headache_migraine,0.4623124,0.38980085,0.072511554,-1,0.0,noise
Tingling pain in head or face,tingling pain in head or face,pain_headache_migraine,0.62152946,0.5503136,0.07121587,-1,0.0,noise
headahce,headahce,pain_headache_migraine,0.5116571,0.440701,0.07095611,-1,0.0,noise
