term_original,term_norm,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
Fruit-Lemons,fruit-lemons,food_fruit,0.7315103,0.59649384,0.13501644,-1,0.0,noise
jelly fruit pot,jelly fruit pot,food_fruit,0.63835603,0.50349104,0.13486499,-1,0.0,noise
watermelon blackberries mint,watermelon blackberries mint,food_fruit,0.65032315,0.5154714,0.13485175,-1,0.0,noise
apples with pb,apples with pb,food_fruit,0.5669551,0.43215683,0.13479826,-1,0.0,noise
Welch's fruit snacks,welch's fruit snacks,food_fruit,0.6079798,0.4732071,0.13477269,-1,0.0,noise
Fruit loops,fruit loops,food_fruit,0.67122996,0.5364969,0.13473308,-1,0.0,noise
tinned pears,tinned pears,food_fruit,0.6281191,0.4934896,0.13462952,-1,0.0,noise
Fruit strip,fruit strip,food_fruit,0.666736,0.53245103,0.13428497,-1,0.0,noise
Welches fruit snacks,welches fruit snacks,food_fruit,0.6843766,0.5502005,0.13417608,-1,0.0,noise
angry orchard green apple,angry orchard green apple,food_fruit,0.5802691,0.44651857,0.13375053,-1,0.0,noise
1.5 pears,1.5 pears,food_fruit,0.47532856,0.34185448,0.13347408,-1,0.0,noise
Apple,apple,food_fruit,0.5914736,0.4581019,0.13337168,-1,0.0,noise
äpple,äpple,food_fruit,0.5914736,0.4581019,0.13337168,-1,0.0,noise
half of peach,half of peach,food_fruit,0.58512783,0.45178312,0.13334471,-1,0.0,noise
fruit roll ups,fruit roll ups,food_fruit,0.6197276,0.4865228,0.13320482,-1,0.0,noise
nectarines,nectarines,food_fruit,0.662309,0.5291673,0.1331417,-1,0.0,noise
strawberry fruit snacks,strawberry fruit snacks,food_fruit,0.71556485,0.58265126,0.13291359,-1,0.0,noise
Fruit puree,fruit puree,food_fruit,0.7305094,0.5978011,0.13270831,-1,0.0,noise
apple and cherries,apple and cherries,food_fruit,0.57835865,0.44577983,0.13257882,-1,0.0,noise
orange,orange,food_fruit,0.6564654,0.5239298,0.13253564,-1,0.0,noise
fruit chew sweets,fruit chew sweets,food_fruit,0.64390653,0.5113837,0.13252282,-1,0.0,noise
fruit and fibre,fruit and fibre,food_fruit,0.64631295,0.51391935,0.1323936,-1,0.0,noise
organic fruit juice,organic fruit juice,food_fruit,0.65537405,0.52316684,0.13220721,-1,0.0,noise
red mango,red mango,food_fruit,0.6586379,0.52646774,0.13217014,-1,0.0,noise
Drewberries ,drewberries,food_fruit,0.66874564,0.5365946,0.13215101,-1,0.0,noise
a few strawberries,a few strawberries,food_fruit,0.6832082,0.5510687,0.1321395,-1,0.0,noise
Apples x 2,apples x 2,food_fruit,0.500818,0.36876827,0.13204974,-1,0.0,noise
outshine watermelon,outshine watermelon,food_fruit,0.6106303,0.47861874,0.13201153,-1,0.0,noise
apples and sunbutter,apples and sunbutter,food_fruit,0.5909525,0.45965284,0.13129967,-1,0.0,noise
GF fruit loops,gf fruit loops,food_fruit,0.5744909,0.44342232,0.13106859,-1,0.0,noise
strawberries 6-8 with sugar ,strawberries 6-8 with sugar,food_fruit,0.55416477,0.42323127,0.1309335,-1,0.0,noise
fruit Popsicle,fruit popsicle,food_fruit,0.70013326,0.56947136,0.1306619,-1,0.0,noise
pink lady apple with skin,pink lady apple with skin,food_fruit,0.5057589,0.3752187,0.13054019,-1,0.0,noise
Fruit-Apricots,fruit-apricots,food_fruit,0.6924874,0.5621118,0.13037562,-1,0.0,noise
cherries and berries,cherries and berries,food_fruit,0.6411855,0.5108187,0.1303668,-1,0.0,noise
1 small pot jelly + fruit,1 small pot jelly + fruit,food_fruit,0.5215595,0.3913231,0.13023639,-1,0.0,noise
fruit and custard,fruit and custard,food_fruit,0.6699851,0.53976923,0.13021588,-1,0.0,noise
pineapple and strawberries,pineapple and strawberries,food_fruit,0.71995306,0.58977616,0.1301769,-1,0.0,noise
apple and pineapple,apple and pineapple,food_fruit,0.6866106,0.55688787,0.12972271,-1,0.0,noise
Mix fruit juice,mix fruit juice,food_fruit,0.5852788,0.45572844,0.12955037,-1,0.0,noise
1/2 strawberry,1/2 strawberry,food_fruit,0.52719057,0.39779228,0.12939829,-1,0.0,noise
apple with skin,apple with skin,food_fruit,0.5133754,0.3840715,0.1293039,-1,0.0,noise
outshine pineapple fruit bar,outshine pineapple fruit bar,food_fruit,0.56831485,0.43912202,0.12919283,-1,0.0,noise
tropical fruit juice,tropical fruit juice,food_fruit,0.64704645,0.5178549,0.12919152,-1,0.0,noise
peach jelly ,peach jelly,food_fruit,0.700756,0.5715854,0.1291706,-1,0.0,noise
Apples and pb,apples and pb,food_fruit,0.57620525,0.4471768,0.12902844,-1,0.0,noise
Candied fruit,candied fruit,food_fruit,0.74541545,0.6165533,0.12886214,-1,0.0,noise
peach popsicles,peach popsicles,food_fruit,0.64347136,0.51462245,0.12884891,-1,0.0,noise
pear cooked,pear cooked,food_fruit,0.54401845,0.4152348,0.12878364,-1,0.0,noise
dried unsweetened fruit,dried unsweetened fruit,food_fruit,0.55250597,0.4238618,0.12864417,-1,0.0,noise
Citrus fruits,citrus fruits,food_fruit,0.7357975,0.60758466,0.12821287,-1,0.0,noise
1/2 cup strawberries,1/2 cup strawberries,food_fruit,0.5017689,0.37382895,0.12793994,-1,0.0,noise
grape apple natural juice popsicle ,grape apple natural juice popsicle,food_fruit,0.5468674,0.41911823,0.12774915,-1,0.0,noise
frozen blueberries,frozen blueberries,food_fruit,0.64640474,0.5186721,0.12773263,-1,0.0,noise
fruit gummy,fruit gummy,food_fruit,0.7015116,0.5740392,0.1274724,-1,0.0,noise
banana,banana,food_fruit,0.7495732,0.6223226,0.12725055,-1,0.0,noise
2 nectarines,2 nectarines,food_fruit,0.5357526,0.4085396,0.127213,-1,0.0,noise
diced peaches,diced peaches,food_fruit,0.59210634,0.46498534,0.127121,-1,0.0,noise
strawberry wraps with banana in ,strawberry wraps with banana in,food_fruit,0.5330839,0.4060751,0.12700883,-1,0.0,noise
peach slices,peach slices,food_fruit,0.66068155,0.5337056,0.12697595,-1,0.0,noise
yogurt with fruit,yogurt with fruit,food_fruit,0.58561516,0.45880634,0.12680882,-1,0.0,noise
1/2 asian pear,1/2 asian pear,food_fruit,0.4611182,0.33433643,0.12678176,-1,0.0,noise
half cup blueberries,half cup blueberries,food_fruit,0.6326972,0.50608206,0.12661517,-1,0.0,noise
raspberries,raspberries,food_fruit,0.7329165,0.6064062,0.12651026,-1,0.0,noise
half asian pear,half asian pear,food_fruit,0.52776855,0.40139955,0.126369,-1,0.0,noise
fruit twists,fruit twists,food_fruit,0.6779977,0.55177104,0.12622666,-1,0.0,noise
"Blueberries, dried, sweetened","blueberries, dried, sweetened",food_fruit,0.63186264,0.5058354,0.12602723,-1,0.0,noise
frozen fruits,frozen fruits,food_fruit,0.69437444,0.56844926,0.12592518,-1,0.0,noise
grape jelly,grape jelly,food_fruit,0.640545,0.5146961,0.12584889,-1,0.0,noise
5 blueberries,5 blueberries,food_fruit,0.6192575,0.4934278,0.1258297,-1,0.0,noise
fresh raspberries ,fresh raspberries,food_fruit,0.60158885,0.47605062,0.12553823,-1,0.0,noise
bluberries,bluberries,food_fruit,0.74938846,0.6240959,0.12529254,-1,0.0,noise
golden berries,golden berries,food_fruit,0.69489616,0.5696699,0.12522626,-1,0.0,noise
watermellon,watermellon,food_fruit,0.71348286,0.58829874,0.12518412,-1,0.0,noise
berries mixed,berries mixed,food_fruit,0.65917426,0.53450227,0.124671996,-1,0.0,noise
whole fruit icepop,whole fruit icepop,food_fruit,0.62377644,0.49911132,0.12466511,-1,0.0,noise
strawberry chews,strawberry chews,food_fruit,0.67866206,0.5540255,0.12463659,-1,0.0,noise
strawberries,strawberries,food_fruit,0.77764016,0.65303874,0.124601424,-1,0.0,noise
strawberries blubeeries ,strawberries blubeeries,food_fruit,0.67261595,0.5481299,0.12448603,-1,0.0,noise
bit of fruit scone ,bit of fruit scone,food_fruit,0.6041012,0.47970688,0.1243943,-1,0.0,noise
apple honey,apple honey,food_fruit,0.6778517,0.5534778,0.12437385,-1,0.0,noise
peach scone,peach scone,food_fruit,0.56369245,0.43950734,0.124185115,-1,0.0,noise
fruit gummies,fruit gummies,food_fruit,0.6849668,0.5608537,0.12411308,-1,0.0,noise
watermelon popsicle,watermelon popsicle,food_fruit,0.6036205,0.47953624,0.124084294,-1,0.0,noise
1 fruit pot ,1 fruit pot,food_fruit,0.5634705,0.4395656,0.123904884,-1,0.0,noise
peaches in syrup,peaches in syrup,food_fruit,0.5506089,0.42671943,0.123889446,-1,0.0,noise
fruit scone,fruit scone,food_fruit,0.64350605,0.5196687,0.12383735,-1,0.0,noise
2 x apples,2 x apples,food_fruit,0.49175033,0.36799327,0.123757064,-1,0.0,noise
strawberries w/sugar,strawberries w/sugar,food_fruit,0.651622,0.5283197,0.12330228,-1,0.0,noise
passion fruit,passion fruit,food_fruit,0.6949764,0.5717057,0.12327069,-1,0.0,noise
freeze-dried fruit,freeze-dried fruit,food_fruit,0.5524628,0.42956537,0.122897446,-1,0.0,noise
organic strawberry jelly,organic strawberry jelly,food_fruit,0.6420093,0.5191265,0.12288284,-1,0.0,noise
applesauce/grapes/bannana,applesauce/grapes/bannana,food_fruit,0.642321,0.519441,0.12287998,-1,0.0,noise
cherries bluberries,cherries bluberries,food_fruit,0.6469122,0.52411103,0.122801185,-1,0.0,noise
apples and caramel,apples and caramel,food_fruit,0.6259791,0.5033094,0.1226697,-1,0.0,noise
sour patch watermelons,sour patch watermelons,food_fruit,0.5840163,0.46142852,0.1225878,-1,0.0,noise
Fruit strips,fruit strips,food_fruit,0.6199726,0.49750382,0.12246877,-1,0.0,noise
blackberry,blackberry,food_fruit,0.5632489,0.44110677,0.12214211,-1,0.0,noise
gala apple,gala apple,food_fruit,0.58851975,0.46642163,0.12209812,-1,0.0,noise
pear macadamia crumble,pear macadamia crumble,food_fruit,0.46987027,0.3478798,0.12199047,-1,0.0,noise
banana desert,banana desert,food_fruit,0.65359104,0.53196895,0.121622086,-1,0.0,noise
peach half,peach half,food_fruit,0.5610616,0.43948686,0.12157476,-1,0.0,noise
Fruit-Green Grapes,fruit-green grapes,food_fruit,0.71827745,0.5967589,0.12151855,-1,0.0,noise
apple strawberry gogo squeeze,apple strawberry gogo squeeze,food_fruit,0.61613834,0.4946553,0.12148303,-1,0.0,noise
fruitella,fruitella,food_fruit,0.72256947,0.6011125,0.12145698,-1,0.0,noise
canned peaches,canned peaches,food_fruit,0.6622281,0.5408169,0.121411204,-1,0.0,noise
"Blueberries, wild, frozen","blueberries, wild, frozen",food_fruit,0.57901883,0.4577533,0.12126553,-1,0.0,noise
sugar free canned peaches,sugar free canned peaches,food_fruit,0.52399886,0.40282258,0.12117627,-1,0.0,noise
"Watermelon, raw","watermelon, raw",food_fruit,0.6463202,0.5252383,0.12108195,-1,0.0,noise
fruit scones,fruit scones,food_fruit,0.61802495,0.4970156,0.12100935,-1,0.0,noise
"Peaches, frozen, sliced, sweetened","peaches, frozen, sliced, sweetened",food_fruit,0.62812024,0.50716585,0.120954394,-1,0.0,noise
Strawberry jelly,strawberry jelly,food_fruit,0.7217964,0.6009352,0.12086117,-1,0.0,noise
1/2 banana.  1 strawberry ,1/2 banana. 1 strawberry,food_fruit,0.6044125,0.48361364,0.120798856,-1,0.0,noise
lite n easy peaches and apricots,lite n easy peaches and apricots,food_fruit,0.58195466,0.4613492,0.12060547,-1,0.0,noise
lite n easy peach and pear cup big,lite n easy peach and pear cup big,food_fruit,0.5734535,0.45312512,0.12032837,-1,0.0,noise
cherry ripe,cherry ripe,food_fruit,0.6633262,0.54318106,0.12014514,-1,0.0,noise
"Apples, raw, fuji, with skin","apples, raw, fuji, with skin",food_fruit,0.48756883,0.36744082,0.120128006,-1,0.0,noise
pine apple,pine apple,food_fruit,0.67840135,0.5584852,0.11991614,-1,0.0,noise
frozen strawberry,frozen strawberry,food_fruit,0.6884627,0.568611,0.11985165,-1,0.0,noise
melon and grape pot,melon and grape pot,food_fruit,0.6280354,0.50829375,0.11974168,-1,0.0,noise
dried fruit,dried fruit,food_fruit,0.7111854,0.59155697,0.11962843,-1,0.0,noise
Fruit-Barberry,fruit-barberry,food_fruit,0.6633539,0.54393744,0.119416475,-1,0.0,noise
peach rings,peach rings,food_fruit,0.57862425,0.4592824,0.11934185,-1,0.0,noise
Frozen berries,frozen berries,food_fruit,0.69012105,0.57093674,0.119184315,-1,0.0,noise
plain yogurt with peaches,plain yogurt with peaches,food_fruit,0.52667385,0.40773094,0.11894292,-1,0.0,noise
pear jam,pear jam,food_fruit,0.6091842,0.4902417,0.1189425,-1,0.0,noise
service berries,service berries,food_fruit,0.6087115,0.48989815,0.118813336,-1,0.0,noise
white nectarine,white nectarine,food_fruit,0.615386,0.4966798,0.1187062,-1,0.0,noise
pears and custard,pears and custard,food_fruit,0.58287394,0.4645566,0.118317336,-1,0.0,noise
boost rasberry ripe,boost rasberry ripe,food_fruit,0.5359258,0.41768205,0.118243754,-1,0.0,noise
strawberries with coconut,strawberries with coconut,food_fruit,0.6756382,0.5574897,0.118148506,-1,0.0,noise
fruit yoghurd,fruit yoghurd,food_fruit,0.6779891,0.559924,0.11806512,-1,0.0,noise
black berries,black berries,food_fruit,0.719349,0.6013176,0.11803144,-1,0.0,noise
peach snapple,peach snapple,food_fruit,0.60205024,0.4840812,0.117969036,-1,0.0,noise
red delicious apple,red delicious apple,food_fruit,0.5942551,0.4763624,0.11789268,-1,0.0,noise
mango/apple thats it bar,mango/apple thats it bar,food_fruit,0.55637705,0.43857795,0.1177991,-1,0.0,noise
spoonful of fruit tinned,spoonful of fruit tinned,food_fruit,0.6348178,0.5170554,0.11776239,-1,0.0,noise
white grape peach juice,white grape peach juice,food_fruit,0.6293802,0.51167715,0.11770308,-1,0.0,noise
yogurt bluberries,yogurt bluberries,food_fruit,0.6628649,0.54531443,0.11755049,-1,0.0,noise
popsicle watermelon,popsicle watermelon,food_fruit,0.6325251,0.5150434,0.11748171,-1,0.0,noise
pear slices,pear slices,food_fruit,0.5992611,0.48179466,0.11746645,-1,0.0,noise
Yogurt and fruit,yogurt and fruit,food_fruit,0.63483,0.5173775,0.1174525,-1,0.0,noise
very high berries ,very high berries,food_fruit,0.5920672,0.47462946,0.11743772,-1,0.0,noise
one mango,one mango,food_fruit,0.5867537,0.4693992,0.11735451,-1,0.0,noise
fruit platter,fruit platter,food_fruit,0.67739606,0.5602087,0.11718738,-1,0.0,noise
few strawberries ,few strawberries,food_fruit,0.6413952,0.5242171,0.11717808,-1,0.0,noise
pineapple and grapes,pineapple and grapes,food_fruit,0.7139661,0.5968012,0.11716485,-1,0.0,noise
angry orchard ,angry orchard,food_fruit,0.4957939,0.37870842,0.11708549,-1,0.0,noise
peach and lavender preserves,peach and lavender preserves,food_fruit,0.48287344,0.36588436,0.116989076,-1,0.0,noise
dried blueberries,dried blueberries,food_fruit,0.6527945,0.5360018,0.11679268,-1,0.0,noise
cherry apple juice ,cherry apple juice,food_fruit,0.630468,0.51385283,0.116615176,-1,0.0,noise
pear tiser,pear tiser,food_fruit,0.573632,0.45707443,0.11655757,-1,0.0,noise
1 orange,1 orange,food_fruit,0.522741,0.40620464,0.11653638,-1,0.0,noise
Muesli and fruit,muesli and fruit,food_fruit,0.59090894,0.47467995,0.116229,-1,0.0,noise
Fruit pouch ,fruit pouch,food_fruit,0.70686656,0.59066,0.11620659,-1,0.0,noise
fruit plus puree,fruit plus puree,food_fruit,0.67288184,0.5568129,0.11606896,-1,0.0,noise
peach juice,peach juice,food_fruit,0.6927752,0.5771038,0.115671396,-1,0.0,noise
pear chutney,pear chutney,food_fruit,0.6325023,0.5169169,0.11558545,-1,0.0,noise
"Blueberries, frozen, unsweetened","blueberries, frozen, unsweetened",food_fruit,0.57443774,0.45891178,0.11552596,-1,0.0,noise
custard pears,custard pears,food_fruit,0.5883659,0.47287065,0.115495265,-1,0.0,noise
blueberry,blueberry,food_fruit,0.6802382,0.5649237,0.11531448,-1,0.0,noise
whole apple,whole apple,food_fruit,0.4849788,0.36992028,0.11505851,-1,0.0,noise
1 banana,1 banana,food_fruit,0.5849066,0.47016928,0.1147373,-1,0.0,noise
churros and fruit,churros and fruit,food_fruit,0.60133386,0.48665488,0.11467898,-1,0.0,noise
fruit flakes,fruit flakes,food_fruit,0.68070567,0.56603986,0.11466581,-1,0.0,noise
organic pink lady apple,organic pink lady apple,food_fruit,0.5826091,0.46817094,0.114438176,-1,0.0,noise
aloe vera strawberry,aloe vera strawberry,food_fruit,0.4907707,0.3763675,0.11440319,-1,0.0,noise
fruit bowl,fruit bowl,food_fruit,0.703709,0.5896194,0.11408961,-1,0.0,noise
bai watermelon,bai watermelon,food_fruit,0.62157536,0.5074859,0.11408943,-1,0.0,noise
large apple,large apple,food_fruit,0.5294175,0.4155041,0.11391342,-1,0.0,noise
peach sorbet,peach sorbet,food_fruit,0.6089563,0.49520403,0.113752246,-1,0.0,noise
mixed berries,mixed berries,food_fruit,0.6613945,0.54781926,0.11357522,-1,0.0,noise
light canned pears,light canned pears,food_fruit,0.5151628,0.4016888,0.11347401,-1,0.0,noise
honey crisp apple,honey crisp apple,food_fruit,0.6013906,0.48822913,0.113161474,-1,0.0,noise
blackberries,blackberries,food_fruit,0.76072663,0.6475682,0.113158405,-1,0.0,noise
x1 Banana,x1 banana,food_fruit,0.5504122,0.43745032,0.11296186,-1,0.0,noise
"Grapefruit, raw, pink and red, California and Arizona","grapefruit, raw, pink and red, california and arizona",food_fruit,0.5529443,0.44005457,0.11288974,-1,0.0,noise
peach sangria ,peach sangria,food_fruit,0.59001476,0.4773445,0.11267024,-1,0.0,noise
mango peach juice,mango peach juice,food_fruit,0.6931445,0.58051366,0.112630844,-1,0.0,noise
pearsauce,pearsauce,food_fruit,0.58166337,0.46924683,0.112416536,-1,0.0,noise
Strawberry preserves,strawberry preserves,food_fruit,0.6193533,0.50701296,0.11234033,-1,0.0,noise
orange banana juice,orange banana juice,food_fruit,0.67620397,0.5640245,0.11217946,-1,0.0,noise
yogurt and blueberries,yogurt and blueberries,food_fruit,0.64026004,0.52843094,0.1118291,-1,0.0,noise
pineapple orange juice,pineapple orange juice,food_fruit,0.62903935,0.5172905,0.111748874,-1,0.0,noise
lite n easy fresh cut fruit,lite n easy fresh cut fruit,food_fruit,0.6434269,0.53201556,0.11141133,-1,0.0,noise
beet and strawberry juice,beet and strawberry juice,food_fruit,0.6384299,0.52716154,0.11126834,-1,0.0,noise
strawberry laces,strawberry laces,food_fruit,0.5762765,0.46505028,0.1112262,-1,0.0,noise
apple with caramel,apple with caramel,food_fruit,0.5410634,0.42993194,0.11113149,-1,0.0,noise
yogurt with blueberries,yogurt with blueberries,food_fruit,0.5624718,0.45155984,0.110911965,-1,0.0,noise
gt's watermelonc,gt's watermelonc,food_fruit,0.54620636,0.43530667,0.11089969,-1,0.0,noise
lots of strawberries,lots of strawberries,food_fruit,0.63423836,0.523346,0.110892355,-1,0.0,noise
banana sandwhich,banana sandwhich,food_fruit,0.6077529,0.49701428,0.110738635,-1,0.0,noise
coconut milk blueberries ,coconut milk blueberries,food_fruit,0.6683281,0.5576122,0.110715926,-1,0.0,noise
Core Power Strawberry Banana,core power strawberry banana,food_fruit,0.6186193,0.5079234,0.1106959,-1,0.0,noise
scone fruit ,scone fruit,food_fruit,0.5955379,0.48507524,0.110462666,-1,0.0,noise
fruit pot,fruit pot,food_fruit,0.7039768,0.5936233,0.11035353,-1,0.0,noise
chocolate fruit,chocolate fruit,food_fruit,0.7736431,0.66351426,0.11012882,-1,0.0,noise
fruit squeezer,fruit squeezer,food_fruit,0.7012296,0.5912354,0.10999417,-1,0.0,noise
pears w custard,pears w custard,food_fruit,0.58856606,0.4786589,0.10990715,-1,0.0,noise
fresh peaches with whole yogurt am,fresh peaches with whole yogurt am,food_fruit,0.4785888,0.36873582,0.10985297,-1,0.0,noise
apple and caramel,apple and caramel,food_fruit,0.5841453,0.47436062,0.10978469,-1,0.0,noise
custard w pear,custard w pear,food_fruit,0.53078794,0.42127037,0.109517574,-1,0.0,noise
strawberry heart,strawberry heart,food_fruit,0.6314725,0.5221658,0.10930675,-1,0.0,noise
cup of peaches,cup of peaches,food_fruit,0.6310623,0.52177703,0.109285295,-1,0.0,noise
half an apple,half an apple,food_fruit,0.4588715,0.34965873,0.109212786,-1,0.0,noise
peach ring,peach ring,food_fruit,0.58595717,0.4767465,0.10921067,-1,0.0,noise
just fruit spread,just fruit spread,food_fruit,0.57748127,0.46836835,0.10911292,-1,0.0,noise
fruit pie,fruit pie,food_fruit,0.7356591,0.62659323,0.10906589,-1,0.0,noise
diced peaches in water,diced peaches in water,food_fruit,0.5436705,0.4349662,0.10870427,-1,0.0,noise
"Apples, raw, granny smith, with skin","apples, raw, granny smith, with skin",food_fruit,0.53495604,0.42674017,0.10821587,-1,0.0,noise
strawberries/banana/OJ/Almond milk,strawberries/banana/oj/almond milk,food_fruit,0.64207274,0.5339159,0.10815686,-1,0.0,noise
cranberry peach juice,cranberry peach juice,food_fruit,0.5726136,0.46448016,0.108133435,-1,0.0,noise
melon juice,melon juice,food_fruit,0.64784646,0.5398325,0.10801399,-1,0.0,noise
coconut yogurt w blueberries,coconut yogurt w blueberries,food_fruit,0.6236588,0.5159732,0.107685566,-1,0.0,noise
2 banana,2 banana,food_fruit,0.58549833,0.4778728,0.107625544,-1,0.0,noise
Oranges,oranges,food_fruit,0.6382438,0.5307121,0.10753167,-1,0.0,noise
gf nectarine/peach cobbler ,gf nectarine/peach cobbler,food_fruit,0.5452228,0.43795514,0.10726768,-1,0.0,noise
fanta fruit punch,fanta fruit punch,food_fruit,0.58946526,0.4822418,0.10722345,-1,0.0,noise
peach yogurt,peach yogurt,food_fruit,0.6807283,0.5736077,0.10712063,-1,0.0,noise
caramel apple,caramel apple,food_fruit,0.6312842,0.5244036,0.106880605,-1,0.0,noise
mango lemon,mango lemon,food_fruit,0.66454613,0.5577177,0.10682845,-1,0.0,noise
mandarin oranges,mandarin oranges,food_fruit,0.60092866,0.49423254,0.10669613,-1,0.0,noise
Canned pears,canned pears,food_fruit,0.60152566,0.4948775,0.10664818,-1,0.0,noise
larabar blueberry,larabar blueberry,food_fruit,0.47101212,0.3646314,0.1063807,-1,0.0,noise
watermelon perrier,watermelon perrier,food_fruit,0.64345145,0.5372517,0.10619974,-1,0.0,noise
mango and orange juice,mango and orange juice,food_fruit,0.66681874,0.5606344,0.10618436,-1,0.0,noise
applesuace,applesuace,food_fruit,0.6160629,0.5099922,0.1060707,-1,0.0,noise
Allergen free fruit strip,allergen free fruit strip,food_fruit,0.4854232,0.37942696,0.10599625,-1,0.0,noise
peach crisp,peach crisp,food_fruit,0.6366317,0.5307623,0.10586941,-1,0.0,noise
peardrax,peardrax,food_fruit,0.6050787,0.4992451,0.10583359,-1,0.0,noise
10 rasberry,10 rasberry,food_fruit,0.5653719,0.4596334,0.10573846,-1,0.0,noise
strawberry banana quesadilla,strawberry banana quesadilla,food_fruit,0.6908144,0.5851426,0.10567176,-1,0.0,noise
one mixed fruit cup,one mixed fruit cup,food_fruit,0.5850007,0.47937462,0.10562608,-1,0.0,noise
strawberries cooked,strawberries cooked,food_fruit,0.5525436,0.44695684,0.10558674,-1,0.0,noise
Plant Fruit Tab,plant fruit tab,food_fruit,0.574357,0.4687963,0.10556066,-1,0.0,noise
strawberry yougert,strawberry yougert,food_fruit,0.6562742,0.5509085,0.10536569,-1,0.0,noise
salad w fruit,salad w fruit,food_fruit,0.7061019,0.6009799,0.10512197,-1,0.0,noise
can of pineapple,can of pineapple,food_fruit,0.49826026,0.3931795,0.10508075,-1,0.0,noise
fruit ambrosia,fruit ambrosia,food_fruit,0.6358006,0.53077656,0.10502404,-1,0.0,noise
"Pears, raw, bartlett","pears, raw, bartlett",food_fruit,0.5259075,0.42090765,0.10499987,-1,0.0,noise
orange and pineapple juice mix,orange and pineapple juice mix,food_fruit,0.53636706,0.43180794,0.10455912,-1,0.0,noise
x1 Orange,x1 orange,food_fruit,0.46860224,0.36405814,0.1045441,-1,0.0,noise
Fruit-Lime,fruit-lime,food_fruit,0.70425105,0.6002654,0.10398567,-1,0.0,noise
strawberris and watermelon,strawberris and watermelon,food_fruit,0.6198902,0.5159244,0.10396582,-1,0.0,noise
pear crumble,pear crumble,food_fruit,0.56756675,0.46366715,0.1038996,-1,0.0,noise
fresh fruit salad,fresh fruit salad,food_fruit,0.6026333,0.49888885,0.10374445,-1,0.0,noise
Blueberry pomegranate juice,blueberry pomegranate juice,food_fruit,0.5373002,0.43377343,0.1035268,-1,0.0,noise
apple blackberry crumble ,apple blackberry crumble,food_fruit,0.45537126,0.35200125,0.10337001,-1,0.0,noise
baked pear,baked pear,food_fruit,0.5916644,0.4883279,0.10333648,-1,0.0,noise
frozen strawberries,frozen strawberries,food_fruit,0.64240897,0.5391247,0.10328424,-1,0.0,noise
orange pineapple juice,orange pineapple juice,food_fruit,0.62178385,0.5185813,0.10320258,-1,0.0,noise
dried apples,dried apples,food_fruit,0.5918753,0.48901087,0.102864444,-1,0.0,noise
coconut yogurt and blueberries,coconut yogurt and blueberries,food_fruit,0.6117966,0.5090645,0.10273212,-1,0.0,noise
organic fruit juice popsicle,organic fruit juice popsicle,food_fruit,0.5906689,0.48794746,0.10272145,-1,0.0,noise
peach dessert,peach dessert,food_fruit,0.66113347,0.5584216,0.10271186,-1,0.0,noise
2 cups teea fruit ,2 cups teea fruit,food_fruit,0.5511358,0.4486254,0.10251039,-1,0.0,noise
applesauce,applesauce,food_fruit,0.613002,0.5105109,0.10249108,-1,0.0,noise
fruit sticks,fruit sticks,food_fruit,0.70853984,0.6061437,0.10239613,-1,0.0,noise
"Pears, raw","pears, raw",food_fruit,0.6217729,0.5194672,0.10230571,-1,0.0,noise
Naked Berry Blast,naked berry blast,food_fruit,0.5136596,0.41136676,0.102292836,-1,0.0,noise
dried pears,dried pears,food_fruit,0.59373,0.4915029,0.10222706,-1,0.0,noise
1 smaall pot of fruit + jelly,1 smaall pot of fruit + jelly,food_fruit,0.53238606,0.43032378,0.102062285,-1,0.0,noise
Orangen,orangen,food_fruit,0.6022263,0.5002337,0.10199261,-1,0.0,noise
monk fruit,monk fruit,food_fruit,0.6712688,0.56928015,0.10198867,-1,0.0,noise
ruby red grapefruit,ruby red grapefruit,food_fruit,0.6291646,0.5272021,0.10196245,-1,0.0,noise
fruit yogurt,fruit yogurt,food_fruit,0.7053784,0.6038141,0.10156429,-1,0.0,noise
two bananas,two bananas,food_fruit,0.5715834,0.47018266,0.10140073,-1,0.0,noise
pear tomatoes,pear tomatoes,food_fruit,0.69802,0.59673065,0.10128933,-1,0.0,noise
melon figer bite of one ,melon figer bite of one,food_fruit,0.5120215,0.41076773,0.10125375,-1,0.0,noise
peach bellini,peach bellini,food_fruit,0.6125866,0.5114056,0.10118103,-1,0.0,noise
mango rubicon,mango rubicon,food_fruit,0.5917175,0.4905448,0.101172686,-1,0.0,noise
dried fruits,dried fruits,food_fruit,0.6848849,0.5837455,0.101139426,-1,0.0,noise
"Toaster pastries, fruit (includes apple, blueberry, cherry, strawberry)","toaster pastries, fruit (includes apple, blueberry, cherry, strawberry",food_fruit,0.5770026,0.47589618,0.101106405,-1,0.0,noise
fruit source bar,fruit source bar,food_fruit,0.5667503,0.46587867,0.10087162,-1,0.0,noise
Watermelon Punch,watermelon punch,food_fruit,0.57217926,0.47131947,0.10085979,-1,0.0,noise
razzberries,razzberries,food_fruit,0.66968536,0.56890786,0.10077751,-1,0.0,noise
apple small,apple small,food_fruit,0.49133712,0.39061087,0.10072625,-1,0.0,noise
organic watermelon popsicle,organic watermelon popsicle,food_fruit,0.5298615,0.42918745,0.10067406,-1,0.0,noise
peach cobler,peach cobler,food_fruit,0.5970536,0.49647087,0.10058272,-1,0.0,noise
